StudentID,DisciplineCode,Term,AttemptNumber,DisciplineCredits,HistoricalFailureRate,FinalResult
16518,21,3,1,3,0.1,1
16519,21,6,1,3,0.1,1
16520,21,3,1,3,0.1,1
16521,21,2,1,3,0.1,1
16522,21,1,1,3,0.1,1
16523,21,6,1,3,0.1,1
16524,21,7,1,3,0.1,1
16525,21,5,1,3,0.1,1
16526,21,5,1,3,0.1,1
16527,21,3,1,3,0.1,1
16528,21,5,1,3,0.1,0
16528,21,5,2,3,0.1,0
16528,21,5,3,3,0.1,0
16529,21,3,1,3,0.1,1
16530,21,1,1,3,0.1,1
16531,21,2,1,3,0.1,1
16532,21,6,1,3,0.1,1
16533,21,5,1,3,0.1,1
16534,21,4,1,3,0.1,1
16535,21,3,1,3,0.1,1
16536,21,3,1,3,0.1,1
16537,21,6,1,3,0.1,1
16538,21,1,1,3,0.1,1
16539,21,1,1,3,0.1,1
16540,21,5,1,3,0.1,0
16540,21,5,2,3,0.1,0
16540,21,5,3,3,0.1,0
16541,21,8,1,3,0.1,1
16542,21,4,1,3,0.1,1
16543,21,8,1,3,0.1,1
16544,21,8,1,3,0.1,1
16545,21,5,1,3,0.1,1
16546,21,2,1,3,0.1,1
16547,21,6,1,3,0.1,1
16548,21,3,1,3,0.1,1
16549,21,5,1,3,0.1,1
16550,21,1,1,3,0.1,1
16551,21,5,1,3,0.1,1
16552,21,6,1,3,0.1,0
16552,21,6,2,3,0.1,0
16552,21,6,3,3,0.1,1
16553,21,2,1,3,0.1,1
16554,21,4,1,3,0.1,1
16555,21,1,1,3,0.1,1
16556,21,2,1,3,0.1,1
16557,21,4,1,3,0.1,1
16558,21,6,1,3,0.1,1
16559,21,6,1,3,0.1,1
16560,21,4,1,3,0.1,1
16561,21,8,1,3,0.1,1
16562,21,3,1,3,0.1,1
16563,21,4,1,3,0.1,1
16564,21,6,1,3,0.1,0
16564,21,6,2,3,0.1,0
16564,21,6,3,3,0.1,0
16565,21,4,1,3,0.1,1
16566,21,2,1,3,0.1,1
16567,21,2,1,3,0.1,1
16568,21,4,1,3,0.1,1
16569,21,6,1,3,0.1,1
16570,21,1,1,3,0.1,1
16571,21,1,1,3,0.1,1
16572,21,4,1,3,0.1,1
16573,21,5,1,3,0.1,1
16574,21,4,1,3,0.1,1
16575,21,7,1,3,0.1,1
16576,21,1,1,3,0.1,1
16577,21,7,1,3,0.1,1
16578,21,5,1,3,0.1,1
16579,21,6,1,3,0.1,1
16580,21,6,1,3,0.1,1
16581,21,3,1,3,0.1,1
16582,21,3,1,3,0.1,1
16583,21,4,1,3,0.1,1
16584,21,7,1,3,0.1,1
16585,21,3,1,3,0.1,1
16586,21,4,1,3,0.1,1
16587,21,5,1,3,0.1,1
16588,21,5,1,3,0.1,1
16589,21,7,1,3,0.1,1
16590,21,4,1,3,0.1,1
16591,21,5,1,3,0.1,1
16592,21,2,1,3,0.1,1
16593,21,5,1,3,0.1,0
16593,21,5,2,3,0.1,1
16594,21,2,1,3,0.1,1
16595,21,7,1,3,0.1,0
16595,21,7,2,3,0.1,1
16596,21,2,1,3,0.1,1
16597,21,2,1,3,0.1,1
16598,21,1,1,3,0.1,1
16599,21,2,1,3,0.1,1
16600,21,5,1,3,0.1,0
16600,21,5,2,3,0.1,1
16601,22,1,1,3,0.1,0
16601,22,1,2,3,0.1,1
16602,22,7,1,3,0.1,1
16603,22,3,1,3,0.1,1
16604,22,5,1,3,0.1,1
16605,22,6,1,3,0.1,1
16606,22,2,1,3,0.1,1
16607,22,3,1,3,0.1,1
16608,22,7,1,3,0.1,1
16609,22,5,1,3,0.1,1
16610,22,1,1,3,0.1,1
16611,22,5,1,3,0.1,1
16612,22,7,1,3,0.1,1
16613,22,8,1,3,0.1,1
16614,22,5,1,3,0.1,1
16615,22,4,1,3,0.1,1
16616,22,4,1,3,0.1,1
16617,22,5,1,3,0.1,1
16618,22,1,1,3,0.1,1
16619,22,1,1,3,0.1,1
16620,22,6,1,3,0.1,1
16621,22,8,1,3,0.1,1
16622,22,3,1,3,0.1,1
16623,22,8,1,3,0.1,1
16624,22,1,1,3,0.1,1
16625,22,2,1,3,0.1,1
16626,22,6,1,3,0.1,1
16627,22,3,1,3,0.1,1
16628,22,6,1,3,0.1,1
16629,22,3,1,3,0.1,1
16630,22,6,1,3,0.1,1
16631,22,1,1,3,0.1,1
16632,22,1,1,3,0.1,1
16633,22,4,1,3,0.1,1
16634,22,7,1,3,0.1,1
16635,22,5,1,3,0.1,1
16636,22,6,1,3,0.1,1
16637,22,6,1,3,0.1,1
16638,22,4,1,3,0.1,1
16639,22,1,1,3,0.1,1
16640,22,3,1,3,0.1,1
16641,22,7,1,3,0.1,1
16642,22,4,1,3,0.1,1
16643,22,7,1,3,0.1,1
16644,22,3,1,3,0.1,1
16645,22,1,1,3,0.1,1
16646,22,1,1,3,0.1,1
16647,22,1,1,3,0.1,1
16648,22,6,1,3,0.1,1
16649,22,5,1,3,0.1,1
16650,22,7,1,3,0.1,1
16651,22,7,1,3,0.1,1
16652,22,5,1,3,0.1,1
16653,22,5,1,3,0.1,1
16654,22,6,1,3,0.1,1
16655,22,8,1,3,0.1,1
16656,22,8,1,3,0.1,1
16657,22,6,1,3,0.1,1
16658,22,7,1,3,0.1,1
16659,22,6,1,3,0.1,1
16660,22,5,1,3,0.1,1
16661,22,8,1,3,0.1,1
16662,22,1,1,3,0.1,1
16663,22,3,1,3,0.1,1
16664,22,3,1,3,0.1,1
16665,22,1,1,3,0.1,1
16666,22,2,1,3,0.1,1
16667,22,7,1,3,0.1,1
16668,22,4,1,3,0.1,1
16669,22,2,1,3,0.1,1
16670,22,8,1,3,0.1,1
16671,22,3,1,3,0.1,1
16672,22,1,1,3,0.1,1
16673,22,5,1,3,0.1,1
16674,22,5,1,3,0.1,1
16675,22,5,1,3,0.1,1
16676,22,2,1,3,0.1,1
16677,22,2,1,3,0.1,1
16678,22,4,1,3,0.1,1
16679,22,3,1,3,0.1,1
16680,22,4,1,3,0.1,0
16680,22,4,2,3,0.1,0
16680,22,4,3,3,0.1,1
16681,22,8,1,3,0.1,1
16682,22,8,1,3,0.1,1
16683,22,3,1,3,0.1,1
16684,22,5,1,3,0.1,1
16685,22,7,1,3,0.1,1
16686,22,6,1,3,0.1,1
16687,22,5,1,3,0.1,1
16688,22,5,1,3,0.1,1
16689,22,8,1,3,0.1,1
16690,22,1,1,3,0.1,1
16691,22,7,1,3,0.1,0
16691,22,7,2,3,0.1,0
16691,22,7,3,3,0.1,1
16692,22,3,1,3,0.1,1
16693,22,6,1,3,0.1,1
16694,22,7,1,3,0.1,1
16695,22,4,1,3,0.1,1
16696,22,8,1,3,0.1,1
16697,22,6,1,3,0.1,1
16698,22,2,1,3,0.1,0
16698,22,2,2,3,0.1,1
16699,22,7,1,3,0.1,1
16700,22,1,1,3,0.1,1
16701,22,3,1,3,0.1,1
16702,22,1,1,3,0.1,1
16703,22,3,1,3,0.1,0
16703,22,3,2,3,0.1,0
16703,22,3,3,3,0.1,1
16704,22,5,1,3,0.1,1
16705,22,5,1,3,0.1,0
16705,22,5,2,3,0.1,1
16706,22,3,1,3,0.1,0
16706,22,3,2,3,0.1,0
16706,22,3,3,3,0.1,1
16707,22,8,1,3,0.1,1
16708,22,7,1,3,0.1,1
16709,22,7,1,3,0.1,1
16710,22,2,1,3,0.1,1
16711,22,1,1,3,0.1,1
16712,22,6,1,3,0.1,1
16713,22,4,1,3,0.1,1
16714,22,6,1,3,0.1,1
16715,22,7,1,3,0.1,0
16715,22,7,2,3,0.1,0
16715,22,7,3,3,0.1,1
16716,22,5,1,3,0.1,1
16717,22,7,1,3,0.1,1
16718,22,3,1,3,0.1,1
16719,22,1,1,3,0.1,1
16720,22,4,1,3,0.1,1
16721,22,5,1,3,0.1,1
16722,22,3,1,3,0.1,1
16723,22,1,1,3,0.1,1
16724,22,3,1,3,0.1,1
16725,22,1,1,3,0.1,1
16726,22,3,1,3,0.1,1
16727,22,3,1,3,0.1,1
16728,22,5,1,3,0.1,1
16729,22,3,1,3,0.1,1
16730,22,8,1,3,0.1,1
16731,22,8,1,3,0.1,1
16732,22,4,1,3,0.1,1
16733,22,5,1,3,0.1,1
16734,22,5,1,3,0.1,1
16735,22,8,1,3,0.1,1
16736,22,2,1,3,0.1,0
16736,22,2,2,3,0.1,1
16737,22,3,1,3,0.1,0
16737,22,3,2,3,0.1,0
16737,22,3,3,3,0.1,0
16738,22,4,1,3,0.1,1
16739,22,5,1,3,0.1,1
16740,22,3,1,3,0.1,1
16741,22,1,1,3,0.1,1
16742,22,1,1,3,0.1,1
16743,22,4,1,3,0.1,1
16744,22,2,1,3,0.1,1
16745,22,5,1,3,0.1,1
16746,22,6,1,3,0.1,1
16747,22,1,1,3,0.1,1
16748,22,8,1,3,0.1,1
16749,22,1,1,3,0.1,0
16749,22,1,2,3,0.1,0
16749,22,1,3,3,0.1,1
16750,22,6,1,3,0.1,0
16750,22,6,2,3,0.1,0
16750,22,6,3,3,0.1,1
16751,22,8,1,3,0.1,1
16752,22,7,1,3,0.1,1
16753,22,4,1,3,0.1,1
16754,22,6,1,3,0.1,1
16755,22,6,1,3,0.1,1
16756,22,5,1,3,0.1,1
16757,22,7,1,3,0.1,1
16758,22,5,1,3,0.1,1
16759,22,7,1,3,0.1,1
16760,22,6,1,3,0.1,1
16761,22,8,1,3,0.1,1
16762,22,8,1,3,0.1,1
16763,22,4,1,3,0.1,1
16764,22,7,1,3,0.1,1
16765,22,8,1,3,0.1,1
16766,22,4,1,3,0.1,1
16767,22,4,1,3,0.1,1
16768,22,4,1,3,0.1,1
16769,22,2,1,3,0.1,1
16770,22,5,1,3,0.1,1
16771,22,1,1,3,0.1,0
16771,22,1,2,3,0.1,1
16772,22,8,1,3,0.1,1
16773,22,4,1,3,0.1,1
16774,22,1,1,3,0.1,1
16775,22,8,1,3,0.1,1
16776,22,8,1,3,0.1,1
16777,22,1,1,3,0.1,1
16778,22,7,1,3,0.1,1
16779,22,1,1,3,0.1,1
16780,22,4,1,3,0.1,1
16781,22,4,1,3,0.1,0
16781,22,4,2,3,0.1,0
16781,22,4,3,3,0.1,1
16782,22,3,1,3,0.1,1
16783,22,7,1,3,0.1,1
16784,22,7,1,3,0.1,1
16785,22,1,1,3,0.1,1
16786,22,1,1,3,0.1,1
16787,22,5,1,3,0.1,1
16788,22,5,1,3,0.1,1
16789,22,1,1,3,0.1,1
16790,22,4,1,3,0.1,1
16791,22,4,1,3,0.1,1
16792,22,7,1,3,0.1,1
16793,22,6,1,3,0.1,1
16794,22,1,1,3,0.1,1
16795,22,1,1,3,0.1,1
16796,22,4,1,3,0.1,1
16797,22,4,1,3,0.1,1
16798,22,7,1,3,0.1,1
16799,22,8,1,3,0.1,1
16800,22,1,1,3,0.1,1
16801,22,4,1,3,0.1,1
16802,22,8,1,3,0.1,1
16803,22,8,1,3,0.1,1
16804,22,2,1,3,0.1,0
16804,22,2,2,3,0.1,0
16804,22,2,3,3,0.1,0
16805,22,8,1,3,0.1,1
16806,22,3,1,3,0.1,1
16807,22,5,1,3,0.1,1
16808,22,4,1,3,0.1,1
16809,22,7,1,3,0.1,1
16810,22,8,1,3,0.1,1
16811,22,1,1,3,0.1,1
16812,22,7,1,3,0.1,1
16813,22,4,1,3,0.1,1
16814,22,8,1,3,0.1,1
16815,22,7,1,3,0.1,1
16816,22,5,1,3,0.1,1
16817,22,8,1,3,0.1,1
16818,22,6,1,3,0.1,1
16819,22,1,1,3,0.1,1
16820,22,6,1,3,0.1,1
16821,22,5,1,3,0.1,1
16822,22,6,1,3,0.1,1
16823,22,5,1,3,0.1,1
16824,22,8,1,3,0.1,1
16825,22,4,1,3,0.1,1
16826,22,2,1,3,0.1,1
16827,22,7,1,3,0.1,1
16828,22,6,1,3,0.1,1
16829,22,5,1,3,0.1,1
16830,22,8,1,3,0.1,1
16831,22,7,1,3,0.1,1
16832,22,7,1,3,0.1,1
16833,22,1,1,3,0.1,1
16834,22,2,1,3,0.1,1
16835,22,6,1,3,0.1,1
16836,22,2,1,3,0.1,1
16837,22,7,1,3,0.1,0
16837,22,7,2,3,0.1,0
16837,22,7,3,3,0.1,0
16838,22,4,1,3,0.1,1
16839,22,2,1,3,0.1,1
16840,22,2,1,3,0.1,1
16841,22,8,1,3,0.1,1
16842,22,5,1,3,0.1,1
16843,22,3,1,3,0.1,1
16844,22,4,1,3,0.1,1
16845,22,2,1,3,0.1,1
16846,22,2,1,3,0.1,1
16847,22,6,1,3,0.1,0
16847,22,6,2,3,0.1,1
16848,22,8,1,3,0.1,1
16849,22,5,1,3,0.1,1
16850,22,5,1,3,0.1,1
16851,22,2,1,3,0.1,1
16852,22,1,1,3,0.1,1
16853,22,2,1,3,0.1,1
16854,22,6,1,3,0.1,1
16855,22,1,1,3,0.1,1
16856,22,7,1,3,0.1,1
16857,22,8,1,3,0.1,0
16857,22,8,2,3,0.1,0
16857,22,8,3,3,0.1,0
16858,22,5,1,3,0.1,1
16859,22,8,1,3,0.1,1
16860,22,5,1,3,0.1,1
16861,22,1,1,3,0.1,1
16862,22,6,1,3,0.1,0
16862,22,6,2,3,0.1,0
16862,22,6,3,3,0.1,1
16863,22,2,1,3,0.1,1
16864,22,2,1,3,0.1,1
16865,22,7,1,3,0.1,1
16866,22,4,1,3,0.1,1
16867,22,6,1,3,0.1,1
16868,22,6,1,3,0.1,1
16869,22,2,1,3,0.1,1
16870,22,5,1,3,0.1,1
16871,22,1,1,3,0.1,1
16872,22,3,1,3,0.1,1
16873,22,8,1,3,0.1,1
16874,22,6,1,3,0.1,1
16875,22,2,1,3,0.1,1
16876,22,2,1,3,0.1,1
16877,22,4,1,3,0.1,0
16877,22,4,2,3,0.1,0
16877,22,4,3,3,0.1,0
16878,22,5,1,3,0.1,1
16879,22,7,1,3,0.1,1
16880,22,4,1,3,0.1,1
16881,22,5,1,3,0.1,1
16882,22,4,1,3,0.1,1
16883,22,6,1,3,0.1,1
16884,22,7,1,3,0.1,1
16885,22,1,1,3,0.1,1
16886,22,7,1,3,0.1,1
16887,22,5,1,3,0.1,1
16888,22,8,1,3,0.1,1
16889,22,3,1,3,0.1,1
16890,22,7,1,3,0.1,1
16891,22,3,1,3,0.1,0
16891,22,3,2,3,0.1,0
16891,22,3,3,3,0.1,1
16892,22,5,1,3,0.1,1
16893,22,4,1,3,0.1,1
16894,22,1,1,3,0.1,1
16895,22,6,1,3,0.1,1
16896,22,5,1,3,0.1,0
16896,22,5,2,3,0.1,0
16896,22,5,3,3,0.1,1
16897,22,7,1,3,0.1,1
16898,22,4,1,3,0.1,0
16898,22,4,2,3,0.1,1
16899,22,3,1,3,0.1,1
16900,22,3,1,3,0.1,1
16901,23,6,1,3,0.1,1
16902,23,1,1,3,0.1,1
16903,23,5,1,3,0.1,1
16904,23,7,1,3,0.1,1
16905,23,4,1,3,0.1,1
16906,23,2,1,3,0.1,1
16907,23,5,1,3,0.1,1
16908,23,6,1,3,0.1,1
16909,23,5,1,3,0.1,1
16910,23,4,1,3,0.1,1
16911,23,2,1,3,0.1,1
16912,23,3,1,3,0.1,1
16913,23,5,1,3,0.1,1
16914,23,1,1,3,0.1,1
16915,23,7,1,3,0.1,1
16916,23,8,1,3,0.1,1
16917,23,5,1,3,0.1,1
16918,23,7,1,3,0.1,1
16919,23,6,1,3,0.1,1
16920,23,6,1,3,0.1,1
16921,23,4,1,3,0.1,1
16922,23,3,1,3,0.1,1
16923,23,7,1,3,0.1,1
16924,23,6,1,3,0.1,1
16925,23,5,1,3,0.1,1
16926,23,2,1,3,0.1,1
16927,23,8,1,3,0.1,1
16928,23,5,1,3,0.1,1
16929,23,4,1,3,0.1,1
16930,23,1,1,3,0.1,1
16931,23,5,1,3,0.1,1
16932,23,8,1,3,0.1,1
16933,23,5,1,3,0.1,0
16933,23,5,2,3,0.1,1
16934,23,2,1,3,0.1,1
16935,23,4,1,3,0.1,0
16935,23,4,2,3,0.1,0
16935,23,4,3,3,0.1,0
16936,23,3,1,3,0.1,1
16937,23,8,1,3,0.1,1
16938,23,2,1,3,0.1,1
16939,23,5,1,3,0.1,1
16940,23,3,1,3,0.1,1
16941,23,3,1,3,0.1,1
16942,23,8,1,3,0.1,1
16943,23,7,1,3,0.1,1
16944,23,3,1,3,0.1,1
16945,23,7,1,3,0.1,1
16946,23,5,1,3,0.1,1
16947,23,6,1,3,0.1,1
16948,23,7,1,3,0.1,0
16948,23,7,2,3,0.1,1
16949,23,1,1,3,0.1,1
16950,23,4,1,3,0.1,1
16951,23,4,1,3,0.1,0
16951,23,4,2,3,0.1,0
16951,23,4,3,3,0.1,1
16952,23,1,1,3,0.1,1
16953,23,4,1,3,0.1,1
16954,23,8,1,3,0.1,1
16955,23,8,1,3,0.1,1
16956,23,8,1,3,0.1,1
16957,23,2,1,3,0.1,1
16958,23,2,1,3,0.1,1
16959,23,1,1,3,0.1,1
16960,23,7,1,3,0.1,1
16961,23,5,1,3,0.1,1
16962,23,4,1,3,0.1,0
16962,23,4,2,3,0.1,0
16962,23,4,3,3,0.1,0
16963,23,2,1,3,0.1,1
16964,23,6,1,3,0.1,1
16965,23,1,1,3,0.1,1
16966,23,6,1,3,0.1,1
16967,23,8,1,3,0.1,1
16968,23,8,1,3,0.1,1
16969,23,1,1,3,0.1,1
16970,23,2,1,3,0.1,1
16971,23,6,1,3,0.1,1
16972,23,3,1,3,0.1,1
16973,23,3,1,3,0.1,1
16974,23,1,1,3,0.1,1
16975,23,2,1,3,0.1,1
16976,23,3,1,3,0.1,1
16977,23,7,1,3,0.1,1
16978,23,8,1,3,0.1,1
16979,23,5,1,3,0.1,1
16980,23,5,1,3,0.1,1
16981,23,2,1,3,0.1,1
16982,23,3,1,3,0.1,1
16983,23,8,1,3,0.1,1
16984,23,5,1,3,0.1,1
16985,23,7,1,3,0.1,1
16986,23,8,1,3,0.1,1
16987,23,7,1,3,0.1,0
16987,23,7,2,3,0.1,1
16988,23,1,1,3,0.1,1
16989,23,1,1,3,0.1,1
16990,23,1,1,3,0.1,1
16991,23,3,1,3,0.1,1
16992,23,7,1,3,0.1,1
16993,23,6,1,3,0.1,1
16994,23,3,1,3,0.1,1
16995,23,2,1,3,0.1,1
16996,23,6,1,3,0.1,1
16997,23,7,1,3,0.1,1
16998,23,1,1,3,0.1,1
16999,23,2,1,3,0.1,1
17000,23,2,1,3,0.1,1
17001,23,8,1,3,0.1,0
17001,23,8,2,3,0.1,0
17001,23,8,3,3,0.1,1
17002,23,1,1,3,0.1,1
17003,23,5,1,3,0.1,1
17004,23,7,1,3,0.1,1
17005,23,2,1,3,0.1,1
17006,23,6,1,3,0.1,1
17007,23,7,1,3,0.1,1
17008,23,1,1,3,0.1,1
17009,23,3,1,3,0.1,1
17010,23,3,1,3,0.1,1
17011,23,4,1,3,0.1,1
17012,23,3,1,3,0.1,1
17013,23,8,1,3,0.1,1
17014,23,2,1,3,0.1,1
17015,23,3,1,3,0.1,1
17016,23,7,1,3,0.1,1
17017,23,6,1,3,0.1,0
17017,23,6,2,3,0.1,0
17017,23,6,3,3,0.1,0
17018,23,3,1,3,0.1,1
17019,23,3,1,3,0.1,0
17019,23,3,2,3,0.1,0
17019,23,3,3,3,0.1,0
17020,23,7,1,3,0.1,1
17021,23,3,1,3,0.1,1
17022,23,2,1,3,0.1,1
17023,23,3,1,3,0.1,1
17024,23,8,1,3,0.1,1
17025,23,4,1,3,0.1,0
17025,23,4,2,3,0.1,0
17025,23,4,3,3,0.1,0
17026,23,5,1,3,0.1,1
17027,23,5,1,3,0.1,1
17028,23,1,1,3,0.1,1
17029,23,6,1,3,0.1,1
17030,23,7,1,3,0.1,1
17031,23,3,1,3,0.1,1
17032,23,5,1,3,0.1,1
17033,23,5,1,3,0.1,1
17034,23,5,1,3,0.1,1
17035,23,3,1,3,0.1,1
17036,23,7,1,3,0.1,1
17037,23,8,1,3,0.1,0
17037,23,8,2,3,0.1,0
17037,23,8,3,3,0.1,1
17038,23,3,1,3,0.1,1
17039,23,6,1,3,0.1,1
17040,23,8,1,3,0.1,1
17041,23,3,1,3,0.1,1
17042,23,1,1,3,0.1,1
17043,23,4,1,3,0.1,1
17044,23,5,1,3,0.1,1
17045,23,2,1,3,0.1,1
17046,23,4,1,3,0.1,1
17047,23,4,1,3,0.1,1
17048,23,2,1,3,0.1,1
17049,23,3,1,3,0.1,1
17050,23,2,1,3,0.1,1
17051,23,3,1,3,0.1,1
17052,23,8,1,3,0.1,1
17053,23,7,1,3,0.1,1
17054,23,1,1,3,0.1,1
17055,23,5,1,3,0.1,1
17056,23,5,1,3,0.1,1
17057,23,2,1,3,0.1,1
17058,23,1,1,3,0.1,1
17059,23,3,1,3,0.1,1
17060,23,7,1,3,0.1,1
17061,23,3,1,3,0.1,1
17062,23,1,1,3,0.1,1
17063,23,7,1,3,0.1,1
17064,23,7,1,3,0.1,1
17065,23,6,1,3,0.1,1
17066,23,3,1,3,0.1,1
17067,23,5,1,3,0.1,1
17068,23,4,1,3,0.1,1
17069,23,8,1,3,0.1,1
17070,23,7,1,3,0.1,1
17071,23,3,1,3,0.1,1
17072,23,5,1,3,0.1,1
17073,23,5,1,3,0.1,1
17074,23,3,1,3,0.1,1
17075,23,7,1,3,0.1,1
17076,23,1,1,3,0.1,1
17077,23,5,1,3,0.1,1
17078,23,8,1,3,0.1,1
17079,23,4,1,3,0.1,1
17080,23,3,1,3,0.1,1
17081,23,4,1,3,0.1,1
17082,23,3,1,3,0.1,0
17082,23,3,2,3,0.1,0
17082,23,3,3,3,0.1,0
17083,23,2,1,3,0.1,1
17084,23,7,1,3,0.1,1
17085,23,5,1,3,0.1,1
17086,23,6,1,3,0.1,0
17086,23,6,2,3,0.1,0
17086,23,6,3,3,0.1,1
17087,23,2,1,3,0.1,1
17088,23,7,1,3,0.1,0
17088,23,7,2,3,0.1,0
17088,23,7,3,3,0.1,0
17089,23,5,1,3,0.1,1
17090,23,1,1,3,0.1,1
17091,23,4,1,3,0.1,1
17092,23,8,1,3,0.1,1
17093,23,2,1,3,0.1,0
17093,23,2,2,3,0.1,0
17093,23,2,3,3,0.1,0
17094,23,5,1,3,0.1,1
17095,23,3,1,3,0.1,1
17096,23,4,1,3,0.1,1
17097,23,6,1,3,0.1,1
17098,23,8,1,3,0.1,1
17099,23,3,1,3,0.1,1
17100,23,6,1,3,0.1,1
17101,23,5,1,3,0.1,1
17102,23,5,1,3,0.1,1
17103,23,7,1,3,0.1,1
17104,23,6,1,3,0.1,1
17105,23,6,1,3,0.1,1
17106,23,3,1,3,0.1,0
17106,23,3,2,3,0.1,0
17106,23,3,3,3,0.1,1
17107,23,4,1,3,0.1,1
17108,23,1,1,3,0.1,1
17109,23,1,1,3,0.1,1
17110,23,6,1,3,0.1,1
17111,23,8,1,3,0.1,1
17112,23,3,1,3,0.1,1
17113,23,6,1,3,0.1,1
17114,23,2,1,3,0.1,1
17115,23,7,1,3,0.1,1
17116,23,4,1,3,0.1,1
17117,23,7,1,3,0.1,1
17118,23,3,1,3,0.1,1
17119,23,3,1,3,0.1,1
17120,23,4,1,3,0.1,1
17121,23,6,1,3,0.1,1
17122,23,4,1,3,0.1,1
17123,23,4,1,3,0.1,0
17123,23,4,2,3,0.1,0
17123,23,4,3,3,0.1,0
17124,23,4,1,3,0.1,1
17125,23,1,1,3,0.1,1
17126,23,5,1,3,0.1,1
17127,23,6,1,3,0.1,1
17128,23,7,1,3,0.1,1
17129,23,2,1,3,0.1,1
17130,23,4,1,3,0.1,1
17131,23,5,1,3,0.1,1
17132,23,7,1,3,0.1,1
17133,23,2,1,3,0.1,1
17134,23,1,1,3,0.1,1
17135,23,1,1,3,0.1,1
17136,23,4,1,3,0.1,1
17137,23,1,1,3,0.1,1
17138,23,4,1,3,0.1,1
17139,23,4,1,3,0.1,1
17140,23,2,1,3,0.1,0
17140,23,2,2,3,0.1,0
17140,23,2,3,3,0.1,1
17141,23,6,1,3,0.1,0
17141,23,6,2,3,0.1,1
17142,23,2,1,3,0.1,1
17143,23,1,1,3,0.1,1
17144,23,7,1,3,0.1,0
17144,23,7,2,3,0.1,1
17145,23,5,1,3,0.1,1
17146,23,8,1,3,0.1,1
17147,23,2,1,3,0.1,1
17148,23,5,1,3,0.1,1
17149,23,6,1,3,0.1,1
17150,23,2,1,3,0.1,1
17151,23,7,1,3,0.1,0
17151,23,7,2,3,0.1,1
17152,23,2,1,3,0.1,1
17153,23,3,1,3,0.1,1
17154,23,3,1,3,0.1,1
17155,23,2,1,3,0.1,1
17156,23,4,1,3,0.1,1
17157,23,5,1,3,0.1,1
17158,23,3,1,3,0.1,1
17159,23,2,1,3,0.1,1
17160,23,4,1,3,0.1,1
17161,23,6,1,3,0.1,1
17162,23,8,1,3,0.1,1
17163,23,8,1,3,0.1,1
17164,23,3,1,3,0.1,1
17165,23,4,1,3,0.1,0
17165,23,4,2,3,0.1,0
17165,23,4,3,3,0.1,1
17166,23,1,1,3,0.1,1
17167,23,5,1,3,0.1,1
17168,23,5,1,3,0.1,1
17169,23,3,1,3,0.1,1
17170,23,1,1,3,0.1,1
17171,23,5,1,3,0.1,1
17172,23,5,1,3,0.1,1
17173,23,1,1,3,0.1,0
17173,23,1,2,3,0.1,0
17173,23,1,3,3,0.1,1
17174,23,5,1,3,0.1,1
17175,23,7,1,3,0.1,1
17176,23,2,1,3,0.1,1
17177,23,5,1,3,0.1,1
17178,23,5,1,3,0.1,1
17179,23,2,1,3,0.1,1
17180,23,4,1,3,0.1,1
17181,23,5,1,3,0.1,1
17182,23,1,1,3,0.1,1
17183,23,7,1,3,0.1,1
17184,23,5,1,3,0.1,1
17185,23,2,1,3,0.1,0
17185,23,2,2,3,0.1,0
17185,23,2,3,3,0.1,0
17186,23,7,1,3,0.1,1
17187,23,1,1,3,0.1,1
17188,23,6,1,3,0.1,1
17189,23,2,1,3,0.1,1
17190,23,2,1,3,0.1,1
17191,23,8,1,3,0.1,1
17192,23,5,1,3,0.1,1
17193,23,8,1,3,0.1,1
17194,23,5,1,3,0.1,1
17195,23,7,1,3,0.1,1
17196,23,5,1,3,0.1,1
17197,23,6,1,3,0.1,1
17198,23,6,1,3,0.1,0
17198,23,6,2,3,0.1,0
17198,23,6,3,3,0.1,1
17199,23,7,1,3,0.1,1
17200,23,4,1,3,0.1,1
17201,24,5,1,4,0.15,0
17201,24,5,2,4,0.15,0
17201,24,5,3,4,0.15,1
17202,24,4,1,4,0.15,1
17203,24,4,1,4,0.15,1
17204,24,7,1,4,0.15,1
17205,24,1,1,4,0.15,1
17206,24,4,1,4,0.15,1
17207,24,8,1,4,0.15,1
17208,24,1,1,4,0.15,1
17209,24,3,1,4,0.15,1
17210,24,2,1,4,0.15,1
17211,24,2,1,4,0.15,1
17212,24,6,1,4,0.15,1
17213,24,3,1,4,0.15,1
17214,24,5,1,4,0.15,1
17215,24,6,1,4,0.15,1
17216,24,1,1,4,0.15,0
17216,24,1,2,4,0.15,0
17216,24,1,3,4,0.15,0
17217,24,2,1,4,0.15,1
17218,24,1,1,4,0.15,1
17219,24,6,1,4,0.15,1
17220,24,8,1,4,0.15,1
17221,24,2,1,4,0.15,1
17222,24,1,1,4,0.15,1
17223,24,6,1,4,0.15,1
17224,24,8,1,4,0.15,1
17225,24,7,1,4,0.15,1
17226,24,6,1,4,0.15,1
17227,24,8,1,4,0.15,1
17228,24,1,1,4,0.15,1
17229,24,6,1,4,0.15,1
17230,24,6,1,4,0.15,0
17230,24,6,2,4,0.15,1
17231,24,7,1,4,0.15,1
17232,24,3,1,4,0.15,1
17233,24,7,1,4,0.15,1
17234,24,1,1,4,0.15,1
17235,24,1,1,4,0.15,1
17236,24,2,1,4,0.15,1
17237,24,8,1,4,0.15,1
17238,24,3,1,4,0.15,1
